1,2018-04-13 08:51:14.280,931515072,140641,Witney Community Primary School,Oxfordshire,931,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,6c9316a59d6,139973,Wittering Primary School,Peterborough,874,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,874509807,509807,Wittering Primary School,Peterborough,874,Academy,Potential in year openers,0.000000,0.000000
1,2018-04-13 08:51:14.280,889125008,125008,Witton Park Academy,Blackburn with Darwen,889,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,d888fa20337,139614,Wixams Academy,Bedford,822,Academy,Free School,0.000000,0.000000
1,2018-04-13 08:51:14.280,9d1a2f0f488,590034,Wixams Academy,Bedford,822,Academy,Free School,0.000000,0.000000
1,2018-04-13 08:51:14.280,bb205be55d4,139615,Wixams Tree Primary School,Bedford,822,Academy,Free School,0.000000,0.000000
1,2018-04-13 08:51:14.280,p0452000682,130561,WMG Academy for Young Engineers,Coventry,331,Academy,University Technical College,0.000000,0.000000
1,2018-04-13 08:51:14.280,e35c948679a,132767,WMG Academy for Young Engineers (Solihull),Solihull,334,Academy,University Technical College,0.000000,0.000000
1,2018-04-13 08:51:14.280,D0418326244,122489,Woden Primary School,Wolverhampton,336,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,30b3de29563,131785,Wood Green School,Oxfordshire,931,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,865509260,509260,Woodborough Church of England Aided Primary School,Wiltshire,865,Academy,Potential in year openers,0.000000,0.000000
1,2018-04-13 08:51:14.280,855120318,120318,Woodbrook Vale School,Leicestershire,855,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,344120612,120612,Woodchurch High School,Wirral,344,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,306121951,121951,Woodcote High School,Croydon,306,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,306500989,500989,Woodcote Primary School,Croydon,306,Academy,Potential in year openers,0.000000,0.000000
1,2018-04-13 08:51:14.280,885121936,121936,Woodfield Academy,Worcestershire,885,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,336502420,139575,Woodfield Infant School,Wolverhampton,336,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,336502419,139576,Woodfield Junior School,Wolverhampton,336,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,371503895,134456,Woodfield Primary School,Doncaster,371,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,879510264,134455,Woodfield Primary School,Plymouth,879,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,928129886,129886,Woodford Halse Church of England Primary Academy,Northamptonshire,928,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,879510304,133676,Woodford Primary School,Plymouth,879,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,865121107,121107,Woodford Valley Church of England Aided School,Wiltshire,865,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,935515511,138168,Woodhall Primary School,Suffolk,935,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,840122575,122575,Woodham Academy,Durham,840,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,881510395,131436,Woodham Ley Primary School,Essex,881,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,203500062,134605,Woodhill Primary School,Greenwich,203,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,860130744,130744,Woodhouse Academy,Staffordshire,860,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,330123256,123256,Woodhouse Primary Academy,Birmingham,330,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,383999229,120455,Woodkirk Academy,Leeds,383,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,855508550,140643,Woodland Grange Primary School,Leicestershire,855,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,823119573,119573,WOODLAND MIDDLE SCHOOL ACADEMY,Central Bedfordshire,823,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,810505725,505725,Woodland Primary School,Kingston upon Hull City of,810,Academy,Potential in year openers,0.000000,0.000000
1,2018-04-13 08:51:14.280,bb61094c614,139801,Woodland Primary School,Kingston upon Hull City of,810,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,928121104,121104,Woodland View Primary School,Northamptonshire,928,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,307501041,133710,Woodlands Academy,Ealing,307,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,812505872,133082,Woodlands Academy,North East Lincolnshire,812,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,801505286,132924,Woodlands Academy,Bristol City of,801,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,335122118,122118,Woodlands Academy of Learning,Walsall,335,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,380504284,504284,Woodlands CofE Primary School,Bradford,380,Academy,Potential in year openers,0.000000,0.000000
1,2018-04-13 08:51:14.280,878510120,134260,Woodlands Park Primary School,Devon,878,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,353503201,138219,Woodlands Primary Academy,Oldham,353,Academy,Potential in year openers,0.000000,0.000000
1,2018-04-13 08:51:14.280,926124246,124246,Woodlands Primary Academy,Norfolk,926,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,383122319,122319,Woodlands Primary Academy,Leeds,383,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,D0418313550,123042,Woodlands Primary School,Medway,887,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,881510699,130948,Woodlands School,Essex,881,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,936516046,138359,Woodlea Primary School,Surrey,936,Academy,Academy,882.450000,0.000000
1,2018-04-13 08:51:14.280,937516237,132007,Woodloes Primary School,Warwickshire,937,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,928121108,121108,Woodnewton- A Learning Community,Northamptonshire,928,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,308120552,120552,Woodpecker Hall Primary Academy,Enfield,308,Academy,Free School,0.000000,0.000000
1,2018-04-13 08:51:14.280,885510919,133264,Woodrow First School,Worcestershire,885,Academy,Potential in year openers,0.000000,0.000000
1,2018-04-13 08:51:14.280,119Wo113486,119904,Woodrush Community High School,Worcestershire,885,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,335123864,123864,Woods Bank Academy,Walsall,335,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,935515591,140644,Woods Loke Primary School,Suffolk,935,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,860508957,131550,Woodseaves CE Primary Academy,Staffordshire,860,Academy,Academy,0.000000,8643.525047
1,2018-04-13 08:51:14.280,372504012,134354,Woodsetts Primary School,Rotherham,372,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,883122592,122592,Woodside Academy,Thurrock,883,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,8e0997a179e,138521,Woodside Academy,Bradford,380,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,937123242,123242,Woodside CofE Primary School,Warwickshire,937,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,309120694,120694,Woodside High School,Haringey,309,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,893512507,122397,Woodside Primary School,Shropshire,893,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,938130079,130079,White Meadows Primary Academy,West Sussex,938,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,868122292,122292,White Waltham CofE Academy,Windsor and Maidenhead,868,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,807505581,134559,Whitecliffe Academy,Redcar and Cleveland,807,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,830507000,134236,Whitecotes Primary Academy,Derbyshire,830,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,884120600,120600,Whitecross Hereford,Herefordshire,884,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,302999228,120355,Whitefield School,Barnet,302,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,926514608,130297,Whitefriars Church of England Primary Academy,Norfolk,926,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,310127889,127889,Whitefriars School,Harrow,310,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,892512475,139497,Whitegate Primary and Nursery School,Nottingham,892,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,206130517,130517,Whitehall Park School,Islington,206,Academy,Free School,0.000000,0.000000
1,2018-04-13 08:51:14.280,381119600,119600,WHITEHILL COMMUNITY ACADEMY,Calderdale,381,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,886129100,129100,Whitehill Primary School,Kent,886,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,306119666,119666,WHITEHORSE MANOR INFANT SCHOOL,Croydon,306,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,306119667,119667,WHITEHORSE MANOR JUNIOR SCHOOL,Croydon,306,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,4661a1f2632,134405,Whitehouse Primary School,Milton Keynes,826,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,869127278,127278,Whitelands Park Primary School,West Berkshire,869,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,908122897,122897,Whitemoor Academy,Cornwall,908,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,892122018,122018,Whitemoor Academy (Primary and Nursery),Nottingham,892,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,925123807,123807,White's Wood Academy,Lincolnshire,925,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,865124297,124297,Whitesheet Church of England Primary Academy,Wiltshire,865,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,916513481,132911,Whiteshill Primary School,Gloucestershire,916,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,929515002,138402,Whitfield CofE Primary School,Northumberland,929,Academy,Academy,0.000000,10222.963952
